date,long_return,short_return,total_return
2004-11-29T00:00:00,-0.462540303,-0.035356022,-0.427184281
2004-11-30T00:00:00,2.513927412,1.52046837,0.993459042
2004-12-01T00:00:00,-0.609277049,0.285751608,-0.895028657
2004-12-02T00:00:00,0.738920188,0.234993885,0.503926303
2004-12-03T00:00:00,0.220381872,0.3363063,-0.115924428
2004-12-06T00:00:00,-1.913275329,-2.003923158,0.090647829
2004-12-07T00:00:00,0.365356224,0.338451714,0.02690451
2004-12-08T00:00:00,0.421875817,-0.053560218,0.475436036
2004-12-09T00:00:00,0.070560654,0.180354356,-0.109793702
2004-12-10T00:00:00,0.941856042,0.931598854,0.010257188
2004-12-13T00:00:00,0.906991003,0.592130361,0.314860642
2004-12-14T00:00:00,1.089142383,0.750738897,0.338403485
2004-12-15T00:00:00,-0.857713434,-1.091106649,0.233393215
2004-12-16T00:00:00,-0.238167982,0.118488157,-0.356656139
2004-12-17T00:00:00,-0.634608725,-0.805611514,0.171002789
2004-12-20T00:00:00,1.300601667,0.660436116,0.640165551
2004-12-21T00:00:00,0.122050812,0.379668331,-0.257617519
2004-12-22T00:00:00,0.124297668,0.06045077,0.063846898
2004-12-23T00:00:00,-0.680437853,-0.252766607,-0.427671245
2004-12-27T00:00:00,1.178325637,0.798645074,0.379680563
2004-12-28T00:00:00,0.504245568,0.029982953,0.474262615
2004-12-29T00:00:00,-0.017160608,0.014816826,-0.031977434
2004-12-30T00:00:00,0.03323387,-0.055925809,0.089159679
2004-12-31T00:00:00,-1.916418888,-1.919906241,0.003487353
2005-01-03T00:00:00,-2.266996407,-2.833407069,0.566410662
2005-01-04T00:00:00,-0.921073054,-0.926837204,0.00576415
2005-01-05T00:00:00,-0.119682846,-0.167220715,0.047537869
2005-01-06T00:00:00,-0.381918353,-0.309660724,-0.072257629
2005-01-07T00:00:00,0.682458323,0.344354881,0.338103441
2005-01-10T00:00:00,-1.301669613,-1.186055339,-0.115614274
2005-01-11T00:00:00,1.051477932,0.444720839,0.606757093
2005-01-12T00:00:00,-0.50197284,-0.263414851,-0.238557989
2005-01-13T00:00:00,1.246031618,0.673206812,0.572824806
2005-01-14T00:00:00,1.278326941,0.814306738,0.464020203
